#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
H2AZ2	H3C6	9606.ENSP00000308405	9606.ENSP00000489282	0	0	0	0	0.140	0.927	0	0.409	0.960
H2AZ2	H3C12	9606.ENSP00000308405	9606.ENSP00000352252	0	0	0	0	0.584	0.927	0.500	0.519	0.991
H3-3A	H4C6	9606.ENSP00000355780	9606.ENSP00000244537	0	0.084	0	0	0.146	0.915	0	0.303	0.947
H3-3A	H3-3B	9606.ENSP00000355780	9606.ENSP00000254810	0	0	0.048	0.985	0.098	0.900	0.360	0.043	0.937
H3-3A	H4C11	9606.ENSP00000355780	9606.ENSP00000347168	0	0.084	0	0	0.146	0.915	0	0.226	0.942
H3-3A	H3C12	9606.ENSP00000355780	9606.ENSP00000352252	0	0	0.048	0.984	0.067	0.854	0	0.050	0.860
H3-3A	H3C7	9606.ENSP00000355780	9606.ENSP00000484095	0	0	0.048	0.984	0	0.854	0	0.044	0.856
H3-3A	H3C8	9606.ENSP00000355780	9606.ENSP00000484638	0	0	0.048	0.984	0	0.854	0	0.044	0.856
H3-3A	H3C11	9606.ENSP00000355780	9606.ENSP00000483283	0	0	0.048	0.984	0.044	0.854	0	0.045	0.856
H3-3A	H3C10	9606.ENSP00000355780	9606.ENSP00000358160	0	0	0.048	0.984	0	0.854	0	0.045	0.856
H3-3A	H3C6	9606.ENSP00000355780	9606.ENSP00000489282	0	0	0.048	0.984	0	0.854	0	0.050	0.856
H3-3A	H3C4	9606.ENSP00000355780	9606.ENSP00000366999	0	0	0.048	0.984	0.047	0.854	0	0.045	0.857
H3-3A	H3C3	9606.ENSP00000355780	9606.ENSP00000484658	0	0	0.048	0.984	0	0.854	0	0.051	0.857
H3-3A	H3C2	9606.ENSP00000355780	9606.ENSP00000484841	0	0	0.048	0.984	0.044	0.854	0	0.054	0.858
H3-3A	H3C1	9606.ENSP00000355780	9606.ENSP00000480826	0	0	0.048	0.984	0.126	0.854	0	0.045	0.868
H3-3A	ACTB	9606.ENSP00000355780	9606.ENSP00000494750	0	0.001	0	0	0.095	0.819	0	0.288	0.873
H3-3A	H4C13	9606.ENSP00000355780	9606.ENSP00000480960	0	0.084	0	0	0.146	0.915	0	0.198	0.939
H3-3A	H4C2	9606.ENSP00000355780	9606.ENSP00000366974	0	0.084	0	0	0.146	0.915	0	0.193	0.939
H3-3A	H4C1	9606.ENSP00000355780	9606.ENSP00000479106	0	0.084	0	0	0.146	0.915	0	0.202	0.940
H3-3A	H4C12	9606.ENSP00000355780	9606.ENSP00000479794	0	0.084	0	0	0.146	0.915	0	0.200	0.940
H3-3A	H4C15	9606.ENSP00000355780	9606.ENSP00000462355	0	0.084	0	0	0.146	0.915	0	0.201	0.940
H3-3A	H4C9	9606.ENSP00000355780	9606.ENSP00000481486	0	0.084	0	0	0.146	0.915	0	0.201	0.940
H3-3A	H4C8	9606.ENSP00000355780	9606.ENSP00000489236	0	0.084	0	0	0.146	0.915	0	0.202	0.940
H3-3A	H4C4	9606.ENSP00000355780	9606.ENSP00000479461	0	0.084	0	0	0.146	0.915	0	0.218	0.941
H3-3A	H4C5	9606.ENSP00000355780	9606.ENSP00000484789	0	0.084	0	0	0.146	0.915	0	0.229	0.942
H3-3A	H4C14	9606.ENSP00000355780	9606.ENSP00000462667	0	0.084	0	0	0.146	0.915	0	0.241	0.943
H3-3A	H4C3	9606.ENSP00000355780	9606.ENSP00000367034	0	0.084	0	0	0.165	0.915	0	0.266	0.946
H3-3B	H4C6	9606.ENSP00000254810	9606.ENSP00000244537	0	0.084	0	0	0.232	0.988	0.800	0.998	0.999
H3-3B	H3C4	9606.ENSP00000254810	9606.ENSP00000366999	0	0	0.048	0.984	0	0.854	0	0.042	0.855
H3-3B	H3C10	9606.ENSP00000254810	9606.ENSP00000358160	0	0	0.048	0.984	0	0.854	0	0.042	0.855
H3-3B	H3C7	9606.ENSP00000254810	9606.ENSP00000484095	0	0	0.048	0.984	0	0.854	0	0.042	0.855
H3-3B	H3C8	9606.ENSP00000254810	9606.ENSP00000484638	0	0	0.048	0.984	0	0.854	0	0.042	0.855
H3-3B	H3C2	9606.ENSP00000254810	9606.ENSP00000484841	0	0	0.048	0.984	0	0.854	0	0.050	0.856
H3-3B	H3C11	9606.ENSP00000254810	9606.ENSP00000483283	0	0	0.048	0.984	0.049	0.854	0	0.042	0.856
H3-3B	H3C6	9606.ENSP00000254810	9606.ENSP00000489282	0	0	0.048	0.984	0	0.854	0	0.051	0.857
H3-3B	H3C3	9606.ENSP00000254810	9606.ENSP00000484658	0	0	0.048	0.984	0	0.854	0	0.052	0.857
H3-3B	H2AZ2	9606.ENSP00000254810	9606.ENSP00000308405	0	0	0	0	0.249	0.309	0.500	0.525	0.860
H3-3B	H3C1	9606.ENSP00000254810	9606.ENSP00000480826	0	0	0.048	0.984	0.049	0.883	0	0.042	0.886
H3-3B	H3C12	9606.ENSP00000254810	9606.ENSP00000352252	0	0	0.048	0.984	0.108	0.854	0.400	0.048	0.916
H3-3B	H4C11	9606.ENSP00000254810	9606.ENSP00000347168	0	0.084	0	0	0.146	0.915	0	0.156	0.936
H3-3B	H4C8	9606.ENSP00000254810	9606.ENSP00000489236	0	0.084	0	0	0.146	0.915	0	0.149	0.936
H3-3B	H4C2	9606.ENSP00000254810	9606.ENSP00000366974	0	0.084	0	0	0.146	0.915	0	0.147	0.936
H3-3B	H4C15	9606.ENSP00000254810	9606.ENSP00000462355	0	0.084	0	0	0.146	0.915	0	0.154	0.936
H3-3B	H3-3A	9606.ENSP00000254810	9606.ENSP00000355780	0	0	0.048	0.985	0.098	0.900	0.360	0.043	0.937
H3-3B	H4C9	9606.ENSP00000254810	9606.ENSP00000481486	0	0.084	0	0	0.146	0.915	0	0.160	0.937
H3-3B	H4C1	9606.ENSP00000254810	9606.ENSP00000479106	0	0.084	0	0	0.146	0.915	0	0.162	0.937
H3-3B	H4C12	9606.ENSP00000254810	9606.ENSP00000479794	0	0.084	0	0	0.146	0.915	0	0.159	0.937
H3-3B	H4C5	9606.ENSP00000254810	9606.ENSP00000484789	0	0.084	0	0	0.146	0.915	0	0.180	0.938
H3-3B	H4C4	9606.ENSP00000254810	9606.ENSP00000479461	0	0.084	0	0	0.146	0.915	0	0.181	0.938
H3-3B	H4C3	9606.ENSP00000254810	9606.ENSP00000367034	0	0.084	0	0	0.152	0.915	0	0.169	0.938
H3-3B	H4C14	9606.ENSP00000254810	9606.ENSP00000462667	0	0.084	0	0	0.146	0.915	0	0.180	0.938
H3-3B	H2AX	9606.ENSP00000254810	9606.ENSP00000434024	0	0.033	0	0	0.128	0.546	0.400	0.849	0.959
H3-3B	ACTB	9606.ENSP00000254810	9606.ENSP00000494750	0	0.001	0	0	0.103	0.819	0	0.784	0.962
H3-3B	H4C13	9606.ENSP00000254810	9606.ENSP00000480960	0	0.084	0	0	0.146	0.959	0	0.151	0.969
H3C1	H4C6	9606.ENSP00000480826	9606.ENSP00000244537	0	0.069	0	0	0.340	0.986	0	0.679	0.997
H3C1	H3-3B	9606.ENSP00000480826	9606.ENSP00000254810	0	0	0.048	0.984	0.049	0.883	0	0.042	0.886
H3C1	NPM1	9606.ENSP00000480826	9606.ENSP00000296930	0	0	0	0	0.085	0.794	0	0.066	0.809
H3C1	H2AZ2	9606.ENSP00000480826	9606.ENSP00000308405	0	0	0	0	0.146	0.927	0	0.175	0.944
H3C1	RUVBL1	9606.ENSP00000480826	9606.ENSP00000318297	0	0	0	0	0	0.869	0	0.090	0.876
H3C1	H4C11	9606.ENSP00000480826	9606.ENSP00000347168	0	0.069	0	0	0.284	0.915	0	0.784	0.986
H3C1	H3C12	9606.ENSP00000480826	9606.ENSP00000352252	0	0	0.048	0.985	0.244	0.900	0	0.375	0.949
H3C1	H3-3A	9606.ENSP00000480826	9606.ENSP00000355780	0	0	0.048	0.984	0.126	0.854	0	0.045	0.868
H3C1	H3C10	9606.ENSP00000480826	9606.ENSP00000358160	0	0	0.048	0.985	0.162	0.900	0	0	0.913
H3C1	H4C2	9606.ENSP00000480826	9606.ENSP00000366974	0	0.069	0	0	0.608	0.915	0	0.784	0.992
H3C1	H3C4	9606.ENSP00000480826	9606.ENSP00000366999	0	0	0.048	0.985	0.255	0.900	0	0.042	0.922
H3C1	H4C3	9606.ENSP00000480826	9606.ENSP00000367034	0	0.069	0	0	0.206	0.915	0	0.772	0.983
H3C1	H2AX	9606.ENSP00000480826	9606.ENSP00000434024	0	0.034	0	0	0.136	0.982	0	0.140	0.986
H3C1	H4C15	9606.ENSP00000480826	9606.ENSP00000462355	0	0.069	0	0	0.146	0.915	0	0.784	0.983
H3C1	H4C14	9606.ENSP00000480826	9606.ENSP00000462667	0	0.069	0	0	0.281	0.967	0	0.784	0.994
H3C1	RUVBL2	9606.ENSP00000480826	9606.ENSP00000473172	0	0	0	0	0.067	0.863	0	0.125	0.878
H3C1	H4C1	9606.ENSP00000480826	9606.ENSP00000479106	0	0.069	0	0	0.324	0.915	0	0.794	0.987
H3C1	H4C4	9606.ENSP00000480826	9606.ENSP00000479461	0	0.069	0	0	0.333	0.915	0	0.781	0.987
H3C1	H4C12	9606.ENSP00000480826	9606.ENSP00000479794	0	0.069	0	0	0.146	0.915	0	0.794	0.984
H3C1	H3C6	9606.ENSP00000480826	9606.ENSP00000489282	0	0	0.048	0.985	0	0.900	0	0	0.900
H3C1	ACTB	9606.ENSP00000480826	9606.ENSP00000494750	0	0.001	0	0	0.079	0.819	0	0.480	0.906
H3C1	H3C8	9606.ENSP00000480826	9606.ENSP00000484638	0	0	0.048	0.985	0.393	0.900	0	0	0.937
H3C1	H3C11	9606.ENSP00000480826	9606.ENSP00000483283	0	0	0.048	0.985	0.421	0.900	0	0	0.940
H3C1	H3C3	9606.ENSP00000480826	9606.ENSP00000484658	0	0	0.048	0.985	0.427	0.900	0	0	0.940
H3C1	H3C7	9606.ENSP00000480826	9606.ENSP00000484095	0	0	0.048	0.985	0.332	0.916	0	0	0.942
H3C1	H3C2	9606.ENSP00000480826	9606.ENSP00000484841	0	0	0.048	0.985	0.337	0.900	0	0.375	0.955
H3C1	H4C9	9606.ENSP00000480826	9606.ENSP00000481486	0	0.069	0	0	0.250	0.915	0	0.783	0.985
H3C1	H4C8	9606.ENSP00000480826	9606.ENSP00000489236	0	0.069	0	0	0.231	0.915	0	0.794	0.985
H3C1	H4C13	9606.ENSP00000480826	9606.ENSP00000480960	0	0.069	0	0	0.402	0.915	0	0.794	0.989
H3C1	H4C5	9606.ENSP00000480826	9606.ENSP00000484789	0	0.069	0	0	0.406	0.915	0	0.792	0.989
H3C10	H4C6	9606.ENSP00000358160	9606.ENSP00000244537	0	0.069	0	0	0.242	0.915	0	0.672	0.977
H3C10	H3-3B	9606.ENSP00000358160	9606.ENSP00000254810	0	0	0.048	0.984	0	0.854	0	0.042	0.855
H3C10	H2AZ2	9606.ENSP00000358160	9606.ENSP00000308405	0	0	0	0	0.142	0.927	0	0.166	0.944
H3C10	RUVBL1	9606.ENSP00000358160	9606.ENSP00000318297	0	0	0	0	0.042	0.869	0	0.083	0.875
H3C10	H4C11	9606.ENSP00000358160	9606.ENSP00000347168	0	0.069	0	0	0.270	0.915	0	0.781	0.985
H3C10	H3C12	9606.ENSP00000358160	9606.ENSP00000352252	0	0	0.048	0.985	0.149	0.900	0	0.375	0.942
H3C10	H3-3A	9606.ENSP00000358160	9606.ENSP00000355780	0	0	0.048	0.984	0	0.854	0	0.045	0.856
H3C10	RUVBL2	9606.ENSP00000358160	9606.ENSP00000473172	0	0	0	0	0.069	0.863	0	0.118	0.878
H3C10	H3C6	9606.ENSP00000358160	9606.ENSP00000489282	0	0	0.048	0.985	0.072	0.900	0	0	0.903
H3C10	ACTB	9606.ENSP00000358160	9606.ENSP00000494750	0	0.001	0	0	0.079	0.819	0	0.483	0.906
H3C10	H3C11	9606.ENSP00000358160	9606.ENSP00000483283	0	0	0.048	0.985	0.107	0.900	0	0	0.907
H3C10	H3C3	9606.ENSP00000358160	9606.ENSP00000484658	0	0	0.048	0.985	0.125	0.900	0	0	0.909
H3C10	H3C1	9606.ENSP00000358160	9606.ENSP00000480826	0	0	0.048	0.985	0.162	0.900	0	0	0.913
H3C10	H3C8	9606.ENSP00000358160	9606.ENSP00000484638	0	0	0.048	0.985	0.257	0.900	0	0.055	0.924
H3C10	H2AX	9606.ENSP00000358160	9606.ENSP00000434024	0	0.034	0	0	0.145	0.914	0	0.156	0.932
H3C10	H3C2	9606.ENSP00000358160	9606.ENSP00000484841	0	0	0.048	0.985	0.244	0.900	0	0.375	0.949
H3C10	H3C4	9606.ENSP00000358160	9606.ENSP00000366999	0	0	0.048	0.985	0.517	0.900	0	0	0.950
H3C10	H3C7	9606.ENSP00000358160	9606.ENSP00000484095	0	0	0.048	0.985	0.630	0.900	0	0.042	0.961
H3C10	H4C3	9606.ENSP00000358160	9606.ENSP00000367034	0	0.069	0	0	0.169	0.915	0	0.771	0.983
H3C10	H4C15	9606.ENSP00000358160	9606.ENSP00000462355	0	0.069	0	0	0.170	0.915	0	0.781	0.983
H3C10	H4C13	9606.ENSP00000358160	9606.ENSP00000480960	0	0.069	0	0	0.186	0.915	0	0.774	0.983
H3C10	H4C12	9606.ENSP00000358160	9606.ENSP00000479794	0	0.069	0	0	0.146	0.915	0	0.781	0.983
H3C10	H4C1	9606.ENSP00000358160	9606.ENSP00000479106	0	0.069	0	0	0.216	0.915	0	0.781	0.984
H3C10	H4C9	9606.ENSP00000358160	9606.ENSP00000481486	0	0.069	0	0	0.232	0.915	0	0.775	0.984
H3C10	H4C2	9606.ENSP00000358160	9606.ENSP00000366974	0	0.069	0	0	0.272	0.915	0	0.775	0.985
H3C10	H4C4	9606.ENSP00000358160	9606.ENSP00000479461	0	0.069	0	0	0.336	0.915	0	0.770	0.986
H3C10	H4C5	9606.ENSP00000358160	9606.ENSP00000484789	0	0.069	0	0	0.410	0.915	0	0.781	0.988
H3C10	H4C14	9606.ENSP00000358160	9606.ENSP00000462667	0	0.069	0	0	0.536	0.948	0	0.775	0.994
H3C10	H4C8	9606.ENSP00000358160	9606.ENSP00000489236	0	0.069	0	0	0.790	0.915	0	0.781	0.995
H3C11	H4C6	9606.ENSP00000483283	9606.ENSP00000244537	0	0.069	0	0	0.471	0.915	0	0.682	0.985
H3C11	H3-3B	9606.ENSP00000483283	9606.ENSP00000254810	0	0	0.048	0.984	0.049	0.854	0	0.042	0.856
H3C11	H2AZ2	9606.ENSP00000483283	9606.ENSP00000308405	0	0	0	0	0.142	0.927	0	0.175	0.944
H3C11	RUVBL1	9606.ENSP00000483283	9606.ENSP00000318297	0	0	0	0	0	0.869	0	0.088	0.876
H3C11	H4C11	9606.ENSP00000483283	9606.ENSP00000347168	0	0.069	0	0	0.253	0.915	0	0.793	0.986
H3C11	H3C12	9606.ENSP00000483283	9606.ENSP00000352252	0	0	0.048	0.985	0.335	0.900	0	0.375	0.955
H3C11	H3-3A	9606.ENSP00000483283	9606.ENSP00000355780	0	0	0.048	0.984	0.044	0.854	0	0.045	0.856
H3C11	H3C10	9606.ENSP00000483283	9606.ENSP00000358160	0	0	0.048	0.985	0.107	0.900	0	0	0.907
H3C11	H4C2	9606.ENSP00000483283	9606.ENSP00000366974	0	0.069	0	0	0.560	0.915	0	0.782	0.991
H3C11	H3C4	9606.ENSP00000483283	9606.ENSP00000366999	0	0	0.048	0.985	0.157	0.900	0	0	0.912
H3C11	H4C3	9606.ENSP00000483283	9606.ENSP00000367034	0	0.069	0	0	0.216	0.915	0	0.769	0.983
H3C11	H2AX	9606.ENSP00000483283	9606.ENSP00000434024	0	0.034	0	0	0.146	0.914	0	0.145	0.931
H3C11	H4C15	9606.ENSP00000483283	9606.ENSP00000462355	0	0.069	0	0	0.146	0.915	0	0.782	0.983
H3C11	H4C14	9606.ENSP00000483283	9606.ENSP00000462667	0	0.069	0	0	0.175	0.948	0	0.781	0.990
H3C11	RUVBL2	9606.ENSP00000483283	9606.ENSP00000473172	0	0	0	0	0.067	0.863	0	0.122	0.878
H3C11	H4C1	9606.ENSP00000483283	9606.ENSP00000479106	0	0.069	0	0	0.232	0.915	0	0.783	0.985
H3C11	H4C4	9606.ENSP00000483283	9606.ENSP00000479461	0	0.069	0	0	0.339	0.915	0	0.781	0.987
H3C11	H4C12	9606.ENSP00000483283	9606.ENSP00000479794	0	0.069	0	0	0.146	0.915	0	0.784	0.983
H3C11	H3C1	9606.ENSP00000483283	9606.ENSP00000480826	0	0	0.048	0.985	0.421	0.900	0	0	0.940
H3C11	H4C13	9606.ENSP00000483283	9606.ENSP00000480960	0	0.069	0	0	0.537	0.915	0	0.805	0.991
H3C11	H4C9	9606.ENSP00000483283	9606.ENSP00000481486	0	0.069	0	0	0.298	0.915	0	0.781	0.986
H3C11	H3C6	9606.ENSP00000483283	9606.ENSP00000489282	0	0	0.048	0.985	0	0.900	0	0	0.900
H3C11	ACTB	9606.ENSP00000483283	9606.ENSP00000494750	0	0.001	0	0	0.079	0.819	0	0.486	0.907
H3C11	H3C8	9606.ENSP00000483283	9606.ENSP00000484638	0	0	0.048	0.985	0.418	0.900	0	0	0.939
H3C11	H3C3	9606.ENSP00000483283	9606.ENSP00000484658	0	0	0.048	0.985	0.477	0.900	0	0	0.945
H3C11	H3C2	9606.ENSP00000483283	9606.ENSP00000484841	0	0	0.048	0.985	0.338	0.900	0	0.375	0.955
H3C11	H3C7	9606.ENSP00000483283	9606.ENSP00000484095	0	0	0.048	0.985	0.336	0.957	0	0.055	0.971
H3C11	H4C8	9606.ENSP00000483283	9606.ENSP00000489236	0	0.069	0	0	0.184	0.915	0	0.783	0.984
H3C11	H4C5	9606.ENSP00000483283	9606.ENSP00000484789	0	0.069	0	0	0.376	0.915	0	0.783	0.987
H3C12	H4C6	9606.ENSP00000352252	9606.ENSP00000244537	0	0.069	0	0	0.788	0.989	0.800	0.998	0.999
H3C12	H3-3B	9606.ENSP00000352252	9606.ENSP00000254810	0	0	0.048	0.984	0.108	0.854	0.400	0.048	0.916
H3C12	H2AZ2	9606.ENSP00000352252	9606.ENSP00000308405	0	0	0	0	0.584	0.927	0.500	0.519	0.991
H3C12	RUVBL1	9606.ENSP00000352252	9606.ENSP00000318297	0	0	0	0	0.056	0.869	0	0.343	0.912
H3C12	H4C11	9606.ENSP00000352252	9606.ENSP00000347168	0	0.069	0	0	0.235	0.915	0	0.672	0.977
H3C12	H3-3A	9606.ENSP00000352252	9606.ENSP00000355780	0	0	0.048	0.984	0.067	0.854	0	0.050	0.860
H3C12	RUVBL2	9606.ENSP00000352252	9606.ENSP00000473172	0	0	0	0	0.080	0.863	0	0.391	0.917
H3C12	H3C6	9606.ENSP00000352252	9606.ENSP00000489282	0	0	0.048	0.985	0.062	0.900	0	0.373	0.936
H3C12	H3C4	9606.ENSP00000352252	9606.ENSP00000366999	0	0	0.048	0.985	0.099	0.900	0	0.375	0.939
H3C12	H3C10	9606.ENSP00000352252	9606.ENSP00000358160	0	0	0.048	0.985	0.149	0.900	0	0.375	0.942
H3C12	H3C3	9606.ENSP00000352252	9606.ENSP00000484658	0	0	0.048	0.985	0.183	0.900	0	0.372	0.944
H3C12	H3C1	9606.ENSP00000352252	9606.ENSP00000480826	0	0	0.048	0.985	0.244	0.900	0	0.375	0.949
H3C12	H3C8	9606.ENSP00000352252	9606.ENSP00000484638	0	0	0.048	0.985	0.252	0.900	0	0.375	0.949
H3C12	H3C7	9606.ENSP00000352252	9606.ENSP00000484095	0	0	0.048	0.985	0.255	0.900	0	0.375	0.949
H3C12	H3C11	9606.ENSP00000352252	9606.ENSP00000483283	0	0	0.048	0.985	0.335	0.900	0	0.375	0.955
H3C12	ACTB	9606.ENSP00000352252	9606.ENSP00000494750	0	0.001	0	0	0.079	0.819	0	0.783	0.960
H3C12	H4C15	9606.ENSP00000352252	9606.ENSP00000462355	0	0.069	0	0	0.146	0.915	0	0.672	0.975
H3C12	H4C12	9606.ENSP00000352252	9606.ENSP00000479794	0	0.069	0	0	0.146	0.915	0	0.672	0.975
H3C12	H4C8	9606.ENSP00000352252	9606.ENSP00000489236	0	0.069	0	0	0.198	0.915	0	0.659	0.975
H3C12	H3C2	9606.ENSP00000352252	9606.ENSP00000484841	0	0	0.048	0.985	0.316	0.926	0	0.572	0.976
H3C12	H4C3	9606.ENSP00000352252	9606.ENSP00000367034	0	0.069	0	0	0.219	0.915	0	0.659	0.976
H3C12	H4C1	9606.ENSP00000352252	9606.ENSP00000479106	0	0.069	0	0	0.235	0.915	0	0.665	0.977
H3C12	H4C5	9606.ENSP00000352252	9606.ENSP00000484789	0	0.069	0	0	0.257	0.915	0	0.674	0.978
H3C12	H4C2	9606.ENSP00000352252	9606.ENSP00000366974	0	0.069	0	0	0.339	0.915	0	0.654	0.979
H3C12	H4C9	9606.ENSP00000352252	9606.ENSP00000481486	0	0.069	0	0	0.302	0.915	0	0.672	0.979
H3C12	H4C4	9606.ENSP00000352252	9606.ENSP00000479461	0	0.069	0	0	0.339	0.915	0	0.676	0.980
H3C12	H4C13	9606.ENSP00000352252	9606.ENSP00000480960	0	0.069	0	0	0.324	0.915	0	0.680	0.980
H3C12	H4C14	9606.ENSP00000352252	9606.ENSP00000462667	0	0.069	0	0	0.197	0.948	0	0.672	0.985
H3C12	H2AX	9606.ENSP00000352252	9606.ENSP00000434024	0	0.034	0	0	0.158	0.914	0.400	0.851	0.992
H3C2	H4C6	9606.ENSP00000484841	9606.ENSP00000244537	0	0.069	0	0	0.409	0.937	0	0.696	0.988
H3C2	H3-3B	9606.ENSP00000484841	9606.ENSP00000254810	0	0	0.048	0.984	0	0.854	0	0.050	0.856
H3C2	H2AZ2	9606.ENSP00000484841	9606.ENSP00000308405	0	0	0	0	0.148	0.927	0	0.147	0.943
H3C2	RUVBL1	9606.ENSP00000484841	9606.ENSP00000318297	0	0	0	0	0.045	0.869	0	0.069	0.874
H3C2	H4C11	9606.ENSP00000484841	9606.ENSP00000347168	0	0.069	0	0	0.407	0.915	0	0.790	0.988
H3C2	H3C12	9606.ENSP00000484841	9606.ENSP00000352252	0	0	0.048	0.985	0.316	0.926	0	0.572	0.976
H3C2	H3-3A	9606.ENSP00000484841	9606.ENSP00000355780	0	0	0.048	0.984	0.044	0.854	0	0.054	0.858
H3C2	H3C10	9606.ENSP00000484841	9606.ENSP00000358160	0	0	0.048	0.985	0.244	0.900	0	0.375	0.949
H3C2	H4C2	9606.ENSP00000484841	9606.ENSP00000366974	0	0.069	0	0	0.486	0.915	0	0.784	0.990
H3C2	H3C4	9606.ENSP00000484841	9606.ENSP00000366999	0	0	0.048	0.985	0.329	0.900	0	0.384	0.955
H3C2	H4C3	9606.ENSP00000484841	9606.ENSP00000367034	0	0.069	0	0	0.267	0.915	0	0.789	0.986
H3C2	H2AX	9606.ENSP00000484841	9606.ENSP00000434024	0	0.034	0	0	0.147	0.936	0	0.114	0.947
H3C2	H4C15	9606.ENSP00000484841	9606.ENSP00000462355	0	0.069	0	0	0.146	0.915	0	0.790	0.984
H3C2	H4C14	9606.ENSP00000484841	9606.ENSP00000462667	0	0.069	0	0	0.222	0.938	0	0.790	0.989
H3C2	RUVBL2	9606.ENSP00000484841	9606.ENSP00000473172	0	0	0	0	0.070	0.863	0	0.102	0.876
H3C2	H4C1	9606.ENSP00000484841	9606.ENSP00000479106	0	0.069	0	0	0.326	0.915	0	0.791	0.987
H3C2	H4C4	9606.ENSP00000484841	9606.ENSP00000479461	0	0.069	0	0	0.503	0.915	0	0.789	0.990
H3C2	H4C12	9606.ENSP00000484841	9606.ENSP00000479794	0	0.069	0	0	0.146	0.915	0	0.790	0.984
H3C2	H3C1	9606.ENSP00000484841	9606.ENSP00000480826	0	0	0.048	0.985	0.337	0.900	0	0.375	0.955
H3C2	H4C13	9606.ENSP00000484841	9606.ENSP00000480960	0	0.069	0	0	0.487	0.915	0	0.791	0.990
H3C2	H4C9	9606.ENSP00000484841	9606.ENSP00000481486	0	0.069	0	0	0.333	0.915	0	0.790	0.987
H3C2	H3C11	9606.ENSP00000484841	9606.ENSP00000483283	0	0	0.048	0.985	0.338	0.900	0	0.375	0.955
H3C2	H3C7	9606.ENSP00000484841	9606.ENSP00000484095	0	0	0.048	0.985	0.533	0.900	0	0.376	0.968
H3C2	H3C8	9606.ENSP00000484841	9606.ENSP00000484638	0	0	0.048	0.985	0.422	0.900	0	0.375	0.961
H3C2	H3C3	9606.ENSP00000484841	9606.ENSP00000484658	0	0	0.048	0.985	0.308	0.900	0	0.379	0.953
H3C2	H4C5	9606.ENSP00000484841	9606.ENSP00000484789	0	0.069	0	0	0.455	0.915	0	0.794	0.990
H3C2	ACTB	9606.ENSP00000484841	9606.ENSP00000494750	0	0.001	0	0	0.079	0.819	0	0.495	0.908
H3C2	H3C6	9606.ENSP00000484841	9606.ENSP00000489282	0	0	0.048	0.985	0.058	0.900	0	0.376	0.936
H3C2	H4C8	9606.ENSP00000484841	9606.ENSP00000489236	0	0.069	0	0	0.235	0.915	0	0.790	0.985
H3C3	H4C6	9606.ENSP00000484658	9606.ENSP00000244537	0	0.069	0	0	0.331	0.915	0	0.832	0.990
H3C3	H3-3B	9606.ENSP00000484658	9606.ENSP00000254810	0	0	0.048	0.984	0	0.854	0	0.052	0.857
H3C3	H2AZ2	9606.ENSP00000484658	9606.ENSP00000308405	0	0	0	0	0.147	0.927	0	0.397	0.959
H3C3	RUVBL1	9606.ENSP00000484658	9606.ENSP00000318297	0	0	0	0	0	0.869	0	0.154	0.885
H3C3	H4C11	9606.ENSP00000484658	9606.ENSP00000347168	0	0.069	0	0	0.270	0.915	0	0.735	0.982
H3C3	H3C12	9606.ENSP00000484658	9606.ENSP00000352252	0	0	0.048	0.985	0.183	0.900	0	0.372	0.944
H3C3	H3-3A	9606.ENSP00000484658	9606.ENSP00000355780	0	0	0.048	0.984	0	0.854	0	0.051	0.857
H3C3	H3C10	9606.ENSP00000484658	9606.ENSP00000358160	0	0	0.048	0.985	0.125	0.900	0	0	0.909
H3C3	H4C2	9606.ENSP00000484658	9606.ENSP00000366974	0	0.069	0	0	0.459	0.915	0	0.734	0.987
H3C3	H3C4	9606.ENSP00000484658	9606.ENSP00000366999	0	0	0.048	0.985	0.197	0.900	0	0	0.916
H3C3	H4C3	9606.ENSP00000484658	9606.ENSP00000367034	0	0.069	0	0	0.213	0.915	0	0.715	0.980
H3C3	H2AX	9606.ENSP00000484658	9606.ENSP00000434024	0	0.034	0	0	0.156	0.914	0	0.495	0.960
H3C3	H4C15	9606.ENSP00000484658	9606.ENSP00000462355	0	0.069	0	0	0.146	0.915	0	0.735	0.979
H3C3	H4C14	9606.ENSP00000484658	9606.ENSP00000462667	0	0.069	0	0	0.191	0.915	0	0.752	0.982
H3C3	RUVBL2	9606.ENSP00000484658	9606.ENSP00000473172	0	0	0	0	0.067	0.863	0	0.178	0.886
H3C3	H4C1	9606.ENSP00000484658	9606.ENSP00000479106	0	0.069	0	0	0.235	0.915	0	0.808	0.986
H3C3	H4C4	9606.ENSP00000484658	9606.ENSP00000479461	0	0.069	0	0	0.272	0.915	0	0.723	0.982
H3C3	H4C12	9606.ENSP00000484658	9606.ENSP00000479794	0	0.069	0	0	0.146	0.915	0	0.753	0.981
H3C3	H3C1	9606.ENSP00000484658	9606.ENSP00000480826	0	0	0.048	0.985	0.427	0.900	0	0	0.940
H3C3	H4C13	9606.ENSP00000484658	9606.ENSP00000480960	0	0.069	0	0	0.385	0.915	0	0.728	0.985
H3C3	H4C9	9606.ENSP00000484658	9606.ENSP00000481486	0	0.069	0	0	0.236	0.915	0	0.736	0.982
